Month	Cold.Stream	Hamlin.Creek	Turner.Creek	Fletcher.Creek	Carman.Creek	Big.Grizzly.Creek	Mapes.Creek	Little.Last.Chance.Creek	Correco.Canyon	Bear.Valley.Creek.Smithneck.Creek	Lemon.Creek
May-2050	0	0	0	0	0	14959075.8886611	0	10049969.8413991	0	0	0
Jun-2050	0	0	0	0	0	4808820.37315255	0	2142077.53905816	0	0	0
Jul-2050	0	0	0	0	0	1246844.44822712	0	75825.7535949795	0	0	0
Aug-2050	0	0	0	0	0	1317778.2177192	0	75825.7535949795	0	0	0
Sep-2050	0	0	0	0	0	1397272.95939135	0	94782.1919937242	0	0	0
Oct-2051	0	0	0	0	0	724013.647229479	0	151651.507189959	0	0	0
Nov-2051	0	0	0	0	0	733797.615435283	0	146759.523087057	0	0	0
Dec-2051	0	0	0	0	0	758257.535949792	0	151651.507189959	0	0	0
Jan-2051	0	0	0	0	0	758257.535949792	0	151651.507189959	0	0	0
Feb-2051	0	0	0	0	0	684877.774406264	0	136975.554881253	0	0	0
Mar-2051	0	0	0	0	0	758257.535949792	0	151651.507189959	0	0	0
Apr-2051	0	0	0	0	0	733797.615435283	0	146759.523087057	0	0	0
May-2051	0	0	0	0	0	763149.520052694	0	73379.7615435283	0	0	0
Jun-2051	0	0	0	0	0	523442.299010502	0	105177.658212391	0	0	0
Jul-2051	0	0	0	0	0	557686.187730815	0	105177.658212391	0	0	0
Aug-2051	0	0	0	0	0	430494.601055366	0	129637.5787269	0	0	0
Sep-2051	0	0	0	0	0	587038.092348226	0	132083.570778351	0	0	0
Oct-2052	0	0	0	0	0	724013.647229479	0	151651.507189959	0	0	0
Nov-2052	0	0	0	0	0	733797.615435283	0	146759.523087057	0	0	0
Dec-2052	0	0	0	0	0	758257.535949792	0	151651.507189959	0	0	0
Jan-2052	0	0	0	0	0	758257.535949792	0	151651.507189959	0	0	0
Feb-2052	0	0	0	0	0	684877.774406264	0	136975.554881253	0	0	0
Mar-2052	0	0	0	0	0	758257.535949792	0	151651.507189959	0	0	0
Apr-2052	0	0	0	0	0	733797.615435283	0	146759.523087057	0	0	0
May-2052	0	0	0	0	0	763149.520052694	0	73379.7615435283	0	0	0
Jun-2052	0	0	0	0	0	523442.299010502	0	105177.658212391	0	0	0
Jul-2052	0	0	0	0	0	557686.187730815	0	105177.658212391	0	0	0
Aug-2052	0	0	0	0	0	430494.601055366	0	129637.5787269	0	0	0
Sep-2052	0	0	0	0	0	587038.092348226	0	132083.570778351	0	0	0
Oct-2053	0	0	0	0	0	970447.346413161	0	151651.507189959	0	0	0
Nov-2053	0	0	0	0	0	972281.84045175	0	128414.582701175	0	0	0
Dec-2053	0	0	0	0	0	1307994.24951339	0	151651.507189959	0	0	0
Jan-2053	0	0	0	0	0	4087252.71797453	0	151651.507189959	0	0	0
Feb-2053	0	0	0	0	0	1109257.395333	0	136975.554881253	0	0	0
Mar-2053	0	0	0	0	0	5327982.18607302	0	2677138.30031307	0	0	0
Apr-2053	0	0	0	0	0	10952540.9083845	0	13753201.8072958	0	0	0
May-2053	0	0	0	0	0	14959075.8886611	0	10049969.8413991	0	0	0
Jun-2053	0	0	0	0	0	4808820.37315255	0	2142077.53905816	0	0	0
Jul-2053	0	0	0	0	0	1246844.44822712	0	75825.7535949795	0	0	0
Aug-2053	0	0	0	0	0	1317778.2177192	0	75825.7535949795	0	0	0
Sep-2053	0	0	0	0	0	1397272.95939135	0	94782.1919937242	0	0	0
Oct-2054	0	0	0	0	0	981454.310644691	0	123347.884880312	0	0	0
Nov-2054	0	0	0	0	0	1027316.6616094	0	146759.523087057	0	0	0
Dec-2054	0	0	0	0	0	1061560.55032971	0	162134.330267605	0	0	0
Jan-2054	0	0	0	0	0	758257.535949792	0	151651.507189959	0	0	0
Feb-2054	0	0	0	0	0	709337.694920774	0	141867.538984155	0	0	0
Mar-2054	0	0	0	0	0	1721978.40422146	0	151651.507189959	0	0	0
Apr-2054	0	0	0	0	0	1430905.3500988	0	119853.610521096	0	0	0
May-2054	0	0	0	0	0	1108034.39930728	0	0	0	0	0
Jun-2054	0	0	0	0	0	988180.788786181	0	0	0	0	0
Jul-2054	0	0	0	0	0	907463.0510883	0	0	0	0	0
Aug-2054	0	0	0	0	0	885449.122625241	0	0	0	0	0
Sep-2054	0	0	0	0	0	1059114.55827826	0	0	0	0	0
Oct-2055	0	0	0	0	0	724013.647229479	0	151651.507189959	0	0	0
Nov-2055	0	0	0	0	0	733797.615435283	0	146759.523087057	0	0	0
Dec-2055	0	0	0	0	0	758257.535949792	0	151651.507189959	0	0	0
Jan-2055	0	0	0	0	0	758257.535949792	0	151651.507189959	0	0	0
Feb-2055	0	0	0	0	0	684877.774406264	0	136975.554881253	0	0	0
Mar-2055	0	0	0	0	0	758257.535949792	0	151651.507189959	0	0	0
Apr-2055	0	0	0	0	0	733797.615435283	0	146759.523087057	0	0	0
May-2055	0	0	0	0	0	763149.520052694	0	73379.7615435283	0	0	0
Jun-2055	0	0	0	0	0	523442.299010502	0	105177.658212391	0	0	0
Jul-2055	0	0	0	0	0	557686.187730815	0	105177.658212391	0	0	0
Aug-2055	0	0	0	0	0	430494.601055366	0	129637.5787269	0	0	0
Sep-2055	0	0	0	0	0	587038.092348226	0	132083.570778351	0	0	0
Oct-2056	0	0	0	0	0	970447.346413161	0	151651.507189959	0	0	0
Nov-2056	0	0	0	0	0	972281.84045175	0	128414.582701175	0	0	0
Dec-2056	0	0	0	0	0	1307994.24951339	0	151651.507189959	0	0	0
Jan-2056	0	0	0	0	0	4087252.71797453	0	151651.507189959	0	0	0
Feb-2056	0	0	0	0	0	1109257.395333	0	136975.554881253	0	0	0
Mar-2056	0	0	0	0	0	5327982.18607302	0	2677138.30031307	0	0	0
Apr-2056	0	0	0	0	0	10952540.9083845	0	13753201.8072958	0	0	0
May-2056	0	0	0	0	0	14959075.8886611	0	10049969.8413991	0	0	0
Jun-2056	0	0	0	0	0	4808820.37315255	0	2142077.53905816	0	0	0
Jul-2056	0	0	0	0	0	1246844.44822712	0	75825.7535949795	0	0	0
Aug-2056	0	0	0	0	0	1317778.2177192	0	75825.7535949795	0	0	0
Sep-2056	0	0	0	0	0	1397272.95939135	0	94782.1919937242	0	0	0
Oct-2057	0	0	0	0	0	414187.987379026	0	145128.861719423	0	0	0
Nov-2057	0	0	0	0	0	391358.728232151	0	146759.523087057	0	0	0
Dec-2057	0	0	0	0	0	353853.51677657	0	151651.507189959	0	0	0
Jan-2057	0	0	0	0	0	325316.942842976	0	151651.507189959	0	0	0
Feb-2057	0	0	0	0	0	515288.992172332	0	138606.216248887	0	0	0
Mar-2057	0	0	0	0	0	729720.962016196	0	180188.081123553	0	0	0
Apr-2057	0	0	0	0	0	443539.891996438	0	141867.538984155	0	0	0
May-2057	0	0	0	0	0	566654.825252802	0	56257.8171833719	0	0	0
Jun-2057	0	0	0	0	0	638403.925428696	0	69303.1081244435	0	0	0
Jul-2057	0	0	0	0	0	609052.020811285	0	115776.957102011	0	0	0
Aug-2057	0	0	0	0	0	549532.880892645	0	101101.004793306	0	0	0
Sep-2057	0	0	0	0	0	522626.968326685	0	138606.216248887	0	0	0
Oct-2058	0	0	0	0	0	414187.987379026	0	145128.861719423	0	0	0
Nov-2058	0	0	0	0	0	391358.728232151	0	146759.523087057	0	0	0
Dec-2058	0	0	0	0	0	353853.51677657	0	151651.507189959	0	0	0
Jan-2058	0	0	0	0	0	325316.942842976	0	151651.507189959	0	0	0
Feb-2058	0	0	0	0	0	515288.992172332	0	138606.216248887	0	0	0
Mar-2058	0	0	0	0	0	729720.962016196	0	180188.081123553	0	0	0
Apr-2058	0	0	0	0	0	443539.891996438	0	141867.538984155	0	0	0
May-2058	0	0	0	0	0	566654.825252802	0	56257.8171833719	0	0	0
Jun-2058	0	0	0	0	0	638403.925428696	0	69303.1081244435	0	0	0
Jul-2058	0	0	0	0	0	609052.020811285	0	115776.957102011	0	0	0
Aug-2058	0	0	0	0	0	549532.880892645	0	101101.004793306	0	0	0
Sep-2058	0	0	0	0	0	522626.968326685	0	138606.216248887	0	0	0
Oct-2059	0	0	0	0	0	970447.346413161	0	151651.507189959	0	0	0
Nov-2059	0	0	0	0	0	972281.84045175	0	128414.582701175	0	0	0
Dec-2059	0	0	0	0	0	1307994.24951339	0	151651.507189959	0	0	0
Jan-2059	0	0	0	0	0	4087252.71797453	0	151651.507189959	0	0	0
Feb-2059	0	0	0	0	0	1109257.395333	0	136975.554881253	0	0	0
Mar-2059	0	0	0	0	0	5327982.18607302	0	2677138.30031307	0	0	0
Apr-2059	0	0	0	0	0	10952540.9083845	0	13753201.8072958	0	0	0
May-2059	0	0	0	0	0	14959075.8886611	0	10049969.8413991	0	0	0
Jun-2059	0	0	0	0	0	4808820.37315255	0	2142077.53905816	0	0	0
Jul-2059	0	0	0	0	0	1246844.44822712	0	75825.7535949795	0	0	0
Aug-2059	0	0	0	0	0	1317778.2177192	0	75825.7535949795	0	0	0
Sep-2059	0	0	0	0	0	1397272.95939135	0	94782.1919937242	0	0	0
Oct-2060	0	0	0	0	0	970447.346413161	0	151651.507189959	0	0	0
Nov-2060	0	0	0	0	0	972281.84045175	0	128414.582701175	0	0	0
Dec-2060	0	0	0	0	0	1307994.24951339	0	151651.507189959	0	0	0
Jan-2060	0	0	0	0	0	4087252.71797453	0	151651.507189959	0	0	0
Feb-2060	0	0	0	0	0	1109257.395333	0	136975.554881253	0	0	0
Mar-2060	0	0	0	0	0	5327982.18607302	0	2677138.30031307	0	0	0
Apr-2060	0	0	0	0	0	10952540.9083845	0	13753201.8072958	0	0	0
May-2060	0	0	0	0	0	14959075.8886611	0	10049969.8413991	0	0	0
Jun-2060	0	0	0	0	0	4808820.37315255	0	2142077.53905816	0	0	0
Jul-2060	0	0	0	0	0	1246844.44822712	0	75825.7535949795	0	0	0
Aug-2060	0	0	0	0	0	1317778.2177192	0	75825.7535949795	0	0	0
Sep-2060	0	0	0	0	0	1397272.95939135	0	94782.1919937242	0	0	0
Oct-2061	0	0	0	0	0	667755.830046108	0	134529.562829802	0	0	0
Nov-2061	0	0	0	0	0	733797.615435283	0	73379.7615435283	0	0	0
Dec-2061	0	0	0	0	0	1971469.59346946	0	151651.507189959	0	0	0
Jan-2061	0	0	0	0	0	13088503.467314	0	151651.507189959	0	0	0
Feb-2061	0	0	0	0	0	1242563.96213708	0	136975.554881253	0	0	0
Mar-2061	0	0	0	0	0	758257.535949792	0	151651.507189959	0	0	0
Apr-2061	0	0	0	0	0	6034262.39092948	0	12012266.9646756	0	0	0
May-2061	0	0	0	0	0	12596859.0649724	0	13399144.4578483	0	0	0
Jun-2061	0	0	0	0	0	4050562.83720276	0	1193644.12110806	0	0	0
Jul-2061	0	0	0	0	0	1533637.01625974	0	0	0	0	0
Aug-2061	0	0	0	0	0	1423567.37394445	0	0	0	0	0
Sep-2061	0	0	0	0	0	1655936.61883229	0	0	0	0	0
Oct-2062	0	0	0	0	0	813903.855120301	0	98189.1094939594	0	0	0
Nov-2062	0	0	0	0	0	829191.305441871	0	146759.523087057	0	0	0
Dec-2062	0	0	0	0	0	856912.548691647	0	155145.781549174	0	0	0
Jan-2062	0	0	0	0	0	755811.543898341	0	151651.507189959	0	0	0
Feb-2062	0	0	0	0	0	690585.089192983	0	138606.216248887	0	0	0
Mar-2062	0	0	0	0	0	1077051.83332223	0	151651.507189959	0	0	0
Apr-2062	0	0	0	0	0	963720.868271671	0	136975.554881253	0	0	0
May-2062	0	0	0	0	0	856097.218007831	0	63595.7933377245	0	0	0
Jun-2062	0	0	0	0	0	662048.515259389	0	5707.31478671887	0	0	0
Jul-2062	0	0	0	0	0	613128.67423037	0	0	0	0	0
Aug-2062	0	0	0	0	0	664494.507310839	0	2445.99205145094	0	0	0
Sep-2062	0	0	0	0	0	772118.157574682	0	31797.8966688623	0	0	0
Oct-2063	0	0	0	0	0	714229.679023676	0	97839.6820580377	0	0	0
Nov-2063	0	0	0	0	0	711783.686972225	0	146759.523087057	0	0	0
Dec-2063	0	0	0	0	0	758257.535949792	0	151651.507189959	0	0	0
Jan-2063	0	0	0	0	0	3182235.65893768	0	151651.507189959	0	0	0
Feb-2063	0	0	0	0	0	4936011.959828	0	141867.538984155	0	0	0
Mar-2063	0	0	0	0	0	3033030.14379917	0	151651.507189959	0	0	0
Apr-2063	0	0	0	0	0	733797.615435283	0	61149.8012862736	0	0	0
May-2063	0	0	0	0	0	679985.790303362	0	31797.8966688623	0	0	0
Jun-2063	0	0	0	0	0	538118.251319208	0	0	0	0	0
Jul-2063	0	0	0	0	0	547902.219525011	0	0	0	0	0
Aug-2063	0	0	0	0	0	613944.004914187	0	0	0	0	0
Sep-2063	0	0	0	0	0	513658.330804698	0	4891.98410290189	0	0	0
Oct-2064	0	0	0	0	0	743581.583641087	0	151651.507189959	0	0	0
Nov-2064	0	0	0	0	0	733797.615435283	0	146759.523087057	0	0	0
Dec-2064	0	0	0	0	0	758257.535949792	0	225031.268733487	0	0	0
Jan-2064	0	0	0	0	0	758257.535949792	0	227477.260784938	0	0	0
Feb-2064	0	0	0	0	0	684877.774406264	0	205463.332321879	0	0	0
Mar-2064	0	0	0	0	0	758257.535949792	0	171219.443601566	0	0	0
Apr-2064	0	0	0	0	0	733797.615435283	0	220139.284630585	0	0	0
May-2064	0	0	0	0	0	758257.535949792	0	105177.658212391	0	0	0
Jun-2064	0	0	0	0	0	694661.742612068	0	105177.658212391	0	0	0
Jul-2064	0	0	0	0	0	711783.686972225	0	151651.507189959	0	0	0
Aug-2064	0	0	0	0	0	484306.426187287	0	151651.507189959	0	0	0
Sep-2064	0	0	0	0	0	584592.100296775	0	146759.523087057	0	0	0
Oct-2065	0	0	0	0	0	970447.346413161	0	151651.507189959	0	0	0
Nov-2065	0	0	0	0	0	972281.84045175	0	128414.582701175	0	0	0
Dec-2065	0	0	0	0	0	1307994.24951339	0	151651.507189959	0	0	0
Jan-2065	0	0	0	0	0	4087252.71797453	0	151651.507189959	0	0	0
Feb-2065	0	0	0	0	0	1109257.395333	0	136975.554881253	0	0	0
Mar-2065	0	0	0	0	0	5327982.18607302	0	2677138.30031307	0	0	0
Apr-2065	0	0	0	0	0	10952540.9083845	0	13753201.8072958	0	0	0
May-2065	0	0	0	0	0	14959075.8886611	0	10049969.8413991	0	0	0
Jun-2065	0	0	0	0	0	4808820.37315255	0	2142077.53905816	0	0	0
Jul-2065	0	0	0	0	0	1246844.44822712	0	75825.7535949795	0	0	0
Aug-2065	0	0	0	0	0	1317778.2177192	0	75825.7535949795	0	0	0
Sep-2065	0	0	0	0	0	1397272.95939135	0	94782.1919937242	0	0	0
Oct-2066	0	0	0	0	0	970447.346413161	0	151651.507189959	0	0	0
Nov-2066	0	0	0	0	0	972281.84045175	0	128414.582701175	0	0	0
Dec-2066	0	0	0	0	0	1307994.24951339	0	151651.507189959	0	0	0
Jan-2066	0	0	0	0	0	4087252.71797453	0	151651.507189959	0	0	0
Feb-2066	0	0	0	0	0	1109257.395333	0	136975.554881253	0	0	0
Mar-2066	0	0	0	0	0	5327982.18607302	0	2677138.30031307	0	0	0
Apr-2066	0	0	0	0	0	10952540.9083845	0	13753201.8072958	0	0	0
May-2066	0	0	0	0	0	14959075.8886611	0	10049969.8413991	0	0	0
Jun-2066	0	0	0	0	0	4808820.37315255	0	2142077.53905816	0	0	0
Jul-2066	0	0	0	0	0	1246844.44822712	0	75825.7535949795	0	0	0
Aug-2066	0	0	0	0	0	1317778.2177192	0	75825.7535949795	0	0	0
Sep-2066	0	0	0	0	0	1397272.95939135	0	94782.1919937242	0	0	0
Oct-2067	0	0	0	0	0	733797.615435283	0	83163.7297493321	0	0	0
Nov-2067	0	0	0	0	0	733797.615435283	0	146759.523087057	0	0	0
Dec-2067	0	0	0	0	0	758257.535949792	0	151651.507189959	0	0	0
Jan-2067	0	0	0	0	0	758257.535949792	0	151651.507189959	0	0	0
Feb-2067	0	0	0	0	0	684877.774406264	0	136975.554881253	0	0	0
Mar-2067	0	0	0	0	0	758257.535949792	0	151651.507189959	0	0	0
Apr-2067	0	0	0	0	0	733797.615435283	0	144313.531035606	0	0	0
May-2067	0	0	0	0	0	709337.694920774	0	97839.6820580377	0	0	0
Jun-2067	0	0	0	0	0	513658.330804698	0	0	0	0	0
Jul-2067	0	0	0	0	0	384020.752077798	0	0	0	0	0
Aug-2067	0	0	0	0	0	516104.322856149	0	0	0	0	0
Sep-2067	0	0	0	0	0	726459.63928093	0	22013.9284630585	0	0	0
Oct-2068	0	0	0	0	0	714229.679023676	0	97839.6820580377	0	0	0
Nov-2068	0	0	0	0	0	711783.686972225	0	146759.523087057	0	0	0
Dec-2068	0	0	0	0	0	758257.535949792	0	151651.507189959	0	0	0
Jan-2068	0	0	0	0	0	3182235.65893768	0	151651.507189959	0	0	0
Feb-2068	0	0	0	0	0	4936011.959828	0	141867.538984155	0	0	0
Mar-2068	0	0	0	0	0	3033030.14379917	0	151651.507189959	0	0	0
Apr-2068	0	0	0	0	0	733797.615435283	0	61149.8012862736	0	0	0
May-2068	0	0	0	0	0	679985.790303362	0	31797.8966688623	0	0	0
Jun-2068	0	0	0	0	0	538118.251319208	0	0	0	0	0
Jul-2068	0	0	0	0	0	547902.219525011	0	0	0	0	0
Aug-2068	0	0	0	0	0	613944.004914187	0	0	0	0	0
Sep-2068	0	0	0	0	0	513658.330804698	0	4891.98410290189	0	0	0
Oct-2069	0	0	0	0	0	733797.615435283	0	83163.7297493321	0	0	0
Nov-2069	0	0	0	0	0	733797.615435283	0	146759.523087057	0	0	0
Dec-2069	0	0	0	0	0	758257.535949792	0	151651.507189959	0	0	0
Jan-2069	0	0	0	0	0	758257.535949792	0	151651.507189959	0	0	0
Feb-2069	0	0	0	0	0	684877.774406264	0	136975.554881253	0	0	0
Mar-2069	0	0	0	0	0	758257.535949792	0	151651.507189959	0	0	0
Apr-2069	0	0	0	0	0	733797.615435283	0	144313.531035606	0	0	0
May-2069	0	0	0	0	0	709337.694920774	0	97839.6820580377	0	0	0
Jun-2069	0	0	0	0	0	513658.330804698	0	0	0	0	0
Jul-2069	0	0	0	0	0	384020.752077798	0	0	0	0	0
Aug-2069	0	0	0	0	0	516104.322856149	0	0	0	0	0
Sep-2069	0	0	0	0	0	726459.63928093	0	22013.9284630585	0	0	0
Oct-2070	0	0	0	0	0	706891.702869323	0	151651.507189959	0	0	0
Nov-2070	0	0	0	0	0	733797.615435283	0	146759.523087057	0	0	0
Dec-2070	0	0	0	0	0	753365.55184689	0	151651.507189959	0	0	0
Jan-2070	0	0	0	0	0	758257.535949792	0	151651.507189959	0	0	0
Feb-2070	0	0	0	0	0	684877.774406264	0	136975.554881253	0	0	0
Mar-2070	0	0	0	0	0	758257.535949792	0	151651.507189959	0	0	0
Apr-2070	0	0	0	0	0	716675.671075126	0	144313.531035606	0	0	0
May-2070	0	0	0	0	0	682431.782354813	0	0	0	0	0
Jun-2070	0	0	0	0	0	665309.837994657	0	0	0	0	0
Jul-2070	0	0	0	0	0	454954.521569875	0	0	0	0	0
Aug-2070	0	0	0	0	0	513658.330804698	0	0	0	0	0
Sep-2070	0	0	0	0	0	616389.996965638	0	17121.9443601566	0	0	0
