Month	Cold.Stream	Hamlin.Creek	Turner.Creek	Fletcher.Creek	Carman.Creek	Big.Grizzly.Creek	Mapes.Creek	Little.Last.Chance.Creek	Correco.Canyon	Bear.Valley.Creek.Smithneck.Creek	Lemon.Creek
Oct-2035	155170.919668014	13350.8694339751	13733.528983681	1816.39224458936	18358.9436920036	141052.208300338	6370.22592857931	211985.977792415	0	125336.851837903	31569.1767564215
Nov-2035	112026.030361294	9511.44736894268	11762.3526520118	1580.38763461108	15004.6966730568	7337.97615435283	5568.07856218515	69303.1081244434	0	102898.061328568	25575.197909086
Dec-2035	326322.215553297	24993.565081963	122652.694317097	12315.3809603366	41363.6747076996	0	39371.6233976218	64411.1240215416	0	214136.59440403	48450.5312971652
Jan-2035	306645.599707771	31055.6508196304	83722.3462863905	11392.6844062105	48614.1988916797	0	25350.2403928109	0	0	171032.761042852	49097.2299240826
Feb-2035	2400191.15267013	205171.40078211	652052.436226275	133861.30833902	118127.355871634	0	112825.804551646	0	0	1230263.23483422	252453.194256216
Mar-2035	2057031.05378984	75808.6988138083	104658.885370681	27720.2579095957	86717.123192325	0	32781.6177172679	0	0	444735.243102731	127328.974914129
Apr-2035	3581613.79320905	65641.5168074485	51785.8442858073	9662.18400835912	50116.5881403495	53485.692858394	23704.649950304	83979.0604331492	0	402769.027152999	102983.572325406
May-2035	5619849.33912031	109166.337734711	65446.5893466461	13796.8422215111	46796.1772293124	167110.176955128	51390.2268686977	1966577.60936656	0	683617.841997808	127606.308670327
Jun-2035	3671710.74216406	146142.588961537	119681.199002115	24979.1784157872	33399.8015330726	177742.089072102	15677.6739431455	2070939.93689513	0	596461.434949186	105030.861550573
Jul-2035	1348029.5172258	111395.054229542	71469.1409073277	23179.7262443119	26390.5828677576	255924.148343312	10633.6554465987	1313497.73162916	0	381352.176810223	67750.3112528211
Aug-2035	496656.27725242	38968.7054059641	24213.1995571249	3700.56435422076	23896.5379516179	292361.276603093	13464.3357921772	1896459.1705583	0	251016.918756212	55303.6520655704
Sep-2035	270943.56976466	20307.0056152254	10706.6783180942	2245.70876150725	16243.4888587472	262944.145530977	4760.54547256525	462292.497724228	0	129735.571147426	38618.4450101516
Oct-2036	155170.919668014	13350.8694339751	13733.528983681	1816.39224458936	18358.9436920036	141052.208300338	6370.22592857931	211985.977792415	0	125336.851837903	31569.1767564215
Nov-2036	112026.030361294	9511.44736894268	11762.3526520118	1580.38763461108	15004.6966730568	7337.97615435283	5568.07856218515	69303.1081244434	0	102898.061328568	25575.197909086
Dec-2036	326322.215553297	24993.565081963	122652.694317097	12315.3809603366	41363.6747076996	0	39371.6233976218	64411.1240215416	0	214136.59440403	48450.5312971652
Jan-2036	306645.599707771	31055.6508196304	83722.3462863905	11392.6844062105	48614.1988916797	0	25350.2403928109	0	0	171032.761042852	49097.2299240826
Feb-2036	2400191.15267013	205171.40078211	652052.436226275	133861.30833902	118127.355871634	0	112825.804551646	0	0	1230263.23483422	252453.194256216
Mar-2036	2057031.05378984	75808.6988138083	104658.885370681	27720.2579095957	86717.123192325	0	32781.6177172679	0	0	444735.243102731	127328.974914129
Apr-2036	3581613.79320905	65641.5168074485	51785.8442858073	9662.18400835912	50116.5881403495	53485.692858394	23704.649950304	83979.0604331492	0	402769.027152999	102983.572325406
May-2036	5619849.33912031	109166.337734711	65446.5893466461	13796.8422215111	46796.1772293124	167110.176955128	51390.2268686977	1966577.60936656	0	683617.841997808	127606.308670327
Jun-2036	3671710.74216406	146142.588961537	119681.199002115	24979.1784157872	33399.8015330726	177742.089072102	15677.6739431455	2070939.93689513	0	596461.434949186	105030.861550573
Jul-2036	1348029.5172258	111395.054229542	71469.1409073277	23179.7262443119	26390.5828677576	255924.148343312	10633.6554465987	1313497.73162916	0	381352.176810223	67750.3112528211
Aug-2036	496656.27725242	38968.7054059641	24213.1995571249	3700.56435422076	23896.5379516179	292361.276603093	13464.3357921772	1896459.1705583	0	251016.918756212	55303.6520655704
Sep-2036	270943.56976466	20307.0056152254	10706.6783180942	2245.70876150725	16243.4888587472	262944.145530977	4760.54547256525	462292.497724228	0	129735.571147426	38618.4450101516
Oct-2037	132576.334636851	6781.65636406369	7859.25199421204	746.840947254259	6615.50957533265	0	2375.47582168332	146759.523087057	0	77068.0552631057	14647.6951524436
Nov-2037	386504.355863139	29648.2155249797	73935.1888703571	4308.37877710982	26557.2736112724	0	40520.5888312799	0	0	154928.144574356	26994.4713561208
Dec-2037	439577.910751047	39511.9205090231	176268.078732086	29606.9467275667	102664.591368467	0	46985.3748155867	0	0	176405.177356738	69193.3971972011
Jan-2037	584175.223666065	60845.1583957955	144652.086796716	32527.1985660362	124563.80482915	0	59418.1945535429	0	0	269232.667778574	110127.657525053
Feb-2037	368009.279942913	43452.1756435705	70042.2749280045	22459.9704938737	110611.401325794	0	30102.4976907633	0	0	173215.528445661	97183.1810322613
Mar-2037	829410.208077656	75048.1179112381	180293.56758517	61116.6399488032	283420.661605507	0	94006.6555400442	0	0	365153.331388912	305216.637015181
Apr-2037	2542593.36844375	121567.645609335	158994.185378893	69562.1349296469	142353.10064081	0	62469.6438820095	14675.9523087057	0	663924.573959286	316456.360846899
May-2037	6456055.97347931	137282.252206588	153195.063041736	42319.4024471396	73234.2382973662	75825.7535949793	34722.4500165653	3681218.03743367	0	1188500.24838382	395924.834745871
Jun-2037	8841183.20675413	363809.137565943	197527.026422425	32771.1904221188	42614.8702041926	68487.7774406264	18561.4832576802	3470862.72100889	0	1580560.22648925	437326.13367238
Jul-2037	4912593.29670196	463019.524719168	162006.083404361	88045.5406955177	33041.5538911558	291073.054122662	10857.4320835233	2098661.18014491	0	891019.749350837	106211.701755926
Aug-2037	1061346.55613868	93399.2423551666	27145.6304371834	4839.26070446585	26513.5631337658	244599.205145094	7197.38298215757	2113337.13245362	0	319307.049268435	71346.4501524861
Sep-2037	425061.645513058	36976.5733589695	10495.6108136272	2890.78041722002	21261.3600115533	117407.618469645	4670.89976695257	613944.004914187	0	171352.832355931	54145.6432816929
Oct-2038	219766.303777181	24870.8286577544	5447.28797922678	1940.62923371854	17866.2576660711	4891.98410290189	3024.27034634302	156543.49129286	0	121184.514686519	44991.3980523691
Nov-2038	762031.842830323	63133.6830045279	261242.795685649	20494.2394187123	74211.5978218702	0	84245.2638023259	39135.8728232151	0	363169.750115391	88275.667821049
Dec-2038	1414514.77237524	113476.730041597	400690.597943633	119015.544325734	246816.234055507	0	96834.4562689192	0	0	611239.476184139	219575.740187514
Jan-2038	1106550.17854888	100769.040246696	164044.291765186	83108.6470393349	285218.724123382	0	63855.7744168859	0	0	509732.490730489	320200.799599034
Feb-2038	1120457.04153794	106968.952872317	127969.586466825	57752.9931954682	219365.315316285	0	62201.0835374504	0	0	623625.541907478	368701.995350378
Mar-2038	3169820.99832648	256955.215227653	272658.711935823	129817.622689701	364003.936173888	0	114260.213316268	0	0	2172230.98723195	973079.396308053
Apr-2038	4539908.35426607	425889.059456827	522884.933288404	221631.600574265	768380.414139154	0	130576.434719819	0	0	2934567.06389124	1245091.39575304
May-2038	6565914.61585828	290083.062203558	243998.564586419	73157.3058018332	120199.881499772	48919.8410290189	37776.3581511382	1389323.48522414	0	2655686.6795074	906738.749993629
Jun-2038	11266872.8536477	557244.211526645	302927.840836819	110000.029585413	55110.253713043	225031.268733487	18646.1126726264	3074612.00867384	0	3100191.97897759	805437.416146817
Jul-2038	7675227.38714519	736968.461518858	162975.217549632	127894.956196711	40999.9850713725	374236.783871994	12206.7686034428	1492055.15138508	0	2024800.1094615	125048.116234882
Aug-2038	2634323.2359879	294721.111831617	61162.17801652	39383.8350601874	38420.3402662347	244599.205145094	13232.6730341756	1220550.03367402	0	964328.556753986	91330.3172673136
Sep-2038	578795.460578551	45127.7896173548	17226.6353444883	4098.13005915384	28423.1135476161	7337.97615435283	9344.1922825339	753365.55184689	0	248350.44588231	69108.2099635562
Oct-2039	274529.371621449	31686.0691326841	9314.69639555199	2826.3254452112	23275.0757276715	2445.99205145094	5884.13586410192	205463.332321879	0	156583.151061739	53765.4555864838
Nov-2039	196760.030604819	22433.8435382433	15457.1316760443	2261.91323160044	22516.8875737299	22013.9284630585	6270.32745004205	0	0	142161.710109388	41876.2986744897
Dec-2039	388614.270839056	31767.026241197	134584.450146823	12948.9830807001	72467.8834819494	0	50706.8206724112	0	0	258800.976137416	63337.0470653864
Jan-2039	263674.757990299	31819.2336675662	63718.0592557773	17488.0198897343	64990.5635896666	22013.9284630585	24311.3193769167	0	0	176834.575426097	64877.2358706148
Feb-2039	1190978.03011211	64596.2689531555	437293.435221027	107842.198472591	526027.04038828	22013.9284630585	251901.913616709	0	0	810328.791307869	327899.216315019
Mar-2039	2503036.51970426	222843.119177	314159.823710806	158492.251306113	474508.317046442	7337.97615435283	118058.816753363	0	0	1875821.28969523	690881.80602412
Apr-2039	4313664.43073697	234715.5170623	200643.114215893	69795.684811141	117025.171364899	0	45413.7842428224	1242563.96213708	0	1680270.49014716	465378.571801544
May-2039	9153970.33584965	332129.316981314	225642.01853619	88332.3500298743	71963.9725779916	75825.7535949793	34112.7664117209	2176932.92579134	0	2571653.56541044	701760.041319904
Jun-2039	7058520.50105415	279103.617065981	61595.9383259662	46737.9430775286	43608.4847613034	198125.356167526	17634.4864433225	3551580.45870677	0	981330.112253537	163339.44135445
Jul-2039	2152431.58764781	160728.399674923	27839.3905314218	9062.30790010958	33765.7493565003	212801.308476232	12169.7788626266	1871183.91935997	0	476951.761119307	86207.5085106202
Aug-2039	661837.534407635	51091.7693991454	13502.133717687	3779.96299557974	27005.6913409996	198125.356167526	9185.4047861089	1580110.86523731	0	237306.885846404	65328.8757372992
Sep-2039	285634.093541783	28762.0079796798	6845.81774728371	2446.27965125005	21854.4558498302	220139.284630585	6870.92692844623	949044.915962966	0	142568.878614288	50269.6106946965
Oct-2040	1186499.29888687	105430.121915236	31953.9909216275	19872.9737361495	30777.465655945	72480.8594646201	17358.0163274784	427699.181567993	0	290816.062885994	64926.3018969438
Nov-2040	411394.798698559	48158.7317689234	29637.5509122264	5794.83104769402	30878.2767063008	14981.701315137	15626.0381993901	46473.8489775679	0	242977.418740638	61003.5275281965
Dec-2040	287244.361990899	35993.2857875049	19454.6488572747	4508.37390661679	24372.7528309741	5564.6319170509	10152.4520044061	71982.0517998421	0	193947.171098721	49693.2983488462
Jan-2040	1180309.57379222	107039.377483031	525288.791806245	138136.539310825	247661.241307444	0	129884.954831841	0	0	640586.667784237	239476.555927135
Feb-2040	4227767.12229185	380337.4499571	879821.027640048	407642.878325457	1909050.16791308	0	440345.488853084	0	0	2809940.97420054	1422393.44037469
Mar-2040	834063.720048592	115354.572866257	148636.089107369	48053.5878373595	199498.343024293	0	53091.5616669545	0	0	591802.706884102	198845.328160794
Apr-2040	4983421.70649263	276507.147176671	247213.887837076	100970.023791792	220757.175725689	0	86283.1516620557	234815.236939291	0	2546234.12206248	699389.784038941
May-2040	10065676.6702032	405560.665898337	255830.576887245	80772.0570527287	90889.0361917275	29351.9046174113	48823.2332937842	3365685.0627965	0	4103991.01862964	1217845.15733108
Jun-2040	11737892.8765413	730755.315378582	379556.741096484	137730.767799245	48915.4177268956	78271.7456464302	22787.3268865373	4155740.49541515	0	2709949.42557065	673388.085618737
Jul-2040	3928872.35920777	343498.261471852	96415.7056863006	72626.5413099927	37025.1696432364	229923.252836389	13961.0619260535	3808409.62410912	0	646719.458673017	100954.940667767
Aug-2040	1560221.17893639	130261.29162077	30733.8432550751	10734.7193095227	29089.3447997576	342438.887203132	10359.8822699896	3798625.65590331	0	427049.718695048	72697.0662302101
Sep-2040	459366.824788943	35990.3694722028	11947.1651635155	3302.19617326496	23085.3806715051	44761.6545415523	7962.51451095436	1041992.6139181	0	186818.827966824	54846.1290057681
Oct-2041	1868376.32879226	193143.197161522	179407.349030291	60837.5648441018	53520.0691836544	76039.7778994812	68083.1777361834	415451.749938943	0	530676.495940784	87597.6006592155
Nov-2041	559923.111361558	56646.6558345392	64113.7154102966	12240.9576295424	50480.4906285484	1834.49403858821	16006.5757545725	153119.102420829	0	337760.888808343	82420.4577923643
Dec-2041	10094729.9854395	984141.549077295	1793503.54577556	669110.159338745	1307929.35288704	1406.44542958429	473603.892928442	78210.5958451438	0	6039148.53227694	2088404.1712488
Jan-2041	3612017.00483935	382425.140261704	861704.828663417	342860.707727943	1299830.72266223	4066.46178553719	399753.844806837	0	0	2297589.80909366	1020354.3004358
Feb-2041	8774640.36474329	824824.390341699	1210109.25666649	599991.234607684	2371162.55709945	5521.8270561505	813350.583275521	0	0	6176455.90834412	2428501.44636653
Mar-2041	3212980.8231473	261799.024723415	504937.898336954	297556.059612569	1826211.13569137	2874.04066045486	613648.158121123	0	0	2104550.75154539	1258077.959422
Apr-2041	11610823.6235902	1107368.38114439	1364309.55732316	709503.556332065	2806761.42780202	403.588688489405	714979.646594762	0	0	7930260.76771431	3470750.36009367
May-2041	11132880.0361982	1010576.33805752	847232.492871241	417759.470905883	995042.339943423	23408.1439323855	227863.590221636	376682.775923445	0	8666219.650174	2872194.0058276
Jun-2041	15574715.8990865	1227806.46896618	997708.009321895	425811.419901627	329233.015871578	158974.807392003	117905.39398041	1219327.03764829	0	8682011.58805823	2471442.8117696
Jul-2041	15031794.9878045	1155043.6278377	938108.17688951	290560.318915352	67994.3512248441	280055.082926901	28461.8727725281	2977995.32264152	0	5691104.0239447	1196365.9030602
Aug-2041	8142962.76438641	852132.518503627	521549.880474703	183967.93464478	44161.7705714617	264191.601477217	17120.8883326207	4841841.26584714	0	2736688.36825458	255599.559209054
Sep-2041	3280879.64061549	387731.479933286	174409.21581098	108088.725590193	35571.11734207	208942.756015068	13639.6317454205	2233802.24098757	0	961523.359303634	83217.8981557255
Oct-2042	1868376.32879226	193143.197161522	179407.349030291	60837.5648441018	53520.0691836544	76039.7778994812	68083.1777361834	415451.749938943	0	530676.495940784	87597.6006592155
Nov-2042	559923.111361558	56646.6558345392	64113.7154102966	12240.9576295424	50480.4906285484	1834.49403858821	16006.5757545725	153119.102420829	0	337760.888808343	82420.4577923643
Dec-2042	10094729.9854395	984141.549077295	1793503.54577556	669110.159338745	1307929.35288704	1406.44542958429	473603.892928442	78210.5958451438	0	6039148.53227694	2088404.1712488
Jan-2042	3612017.00483935	382425.140261704	861704.828663417	342860.707727943	1299830.72266223	4066.46178553719	399753.844806837	0	0	2297589.80909366	1020354.3004358
Feb-2042	8774640.36474329	824824.390341699	1210109.25666649	599991.234607684	2371162.55709945	5521.8270561505	813350.583275521	0	0	6176455.90834412	2428501.44636653
Mar-2042	3212980.8231473	261799.024723415	504937.898336954	297556.059612569	1826211.13569137	2874.04066045486	613648.158121123	0	0	2104550.75154539	1258077.959422
Apr-2042	11610823.6235902	1107368.38114439	1364309.55732316	709503.556332065	2806761.42780202	403.588688489405	714979.646594762	0	0	7930260.76771431	3470750.36009367
May-2042	11132880.0361982	1010576.33805752	847232.492871241	417759.470905883	995042.339943423	23408.1439323855	227863.590221636	376682.775923445	0	8666219.650174	2872194.0058276
Jun-2042	15574715.8990865	1227806.46896618	997708.009321895	425811.419901627	329233.015871578	158974.807392003	117905.39398041	1219327.03764829	0	8682011.58805823	2471442.8117696
Jul-2042	15031794.9878045	1155043.6278377	938108.17688951	290560.318915352	67994.3512248441	280055.082926901	28461.8727725281	2977995.32264152	0	5691104.0239447	1196365.9030602
Aug-2042	8142962.76438641	852132.518503627	521549.880474703	183967.93464478	44161.7705714617	264191.601477217	17120.8883326207	4841841.26584714	0	2736688.36825458	255599.559209054
Sep-2042	3280879.64061549	387731.479933286	174409.21581098	108088.725590193	35571.11734207	208942.756015068	13639.6317454205	2233802.24098757	0	961523.359303634	83217.8981557255
Oct-2043	1868376.32879226	193143.197161522	179407.349030291	60837.5648441018	53520.0691836544	76039.7778994812	68083.1777361834	415451.749938943	0	530676.495940784	87597.6006592155
Nov-2043	559923.111361558	56646.6558345392	64113.7154102966	12240.9576295424	50480.4906285484	1834.49403858821	16006.5757545725	153119.102420829	0	337760.888808343	82420.4577923643
Dec-2043	10094729.9854395	984141.549077295	1793503.54577556	669110.159338745	1307929.35288704	1406.44542958429	473603.892928442	78210.5958451438	0	6039148.53227694	2088404.1712488
Jan-2043	3612017.00483935	382425.140261704	861704.828663417	342860.707727943	1299830.72266223	4066.46178553719	399753.844806837	0	0	2297589.80909366	1020354.3004358
Feb-2043	8774640.36474329	824824.390341699	1210109.25666649	599991.234607684	2371162.55709945	5521.8270561505	813350.583275521	0	0	6176455.90834412	2428501.44636653
Mar-2043	3212980.8231473	261799.024723415	504937.898336954	297556.059612569	1826211.13569137	2874.04066045486	613648.158121123	0	0	2104550.75154539	1258077.959422
Apr-2043	11610823.6235902	1107368.38114439	1364309.55732316	709503.556332065	2806761.42780202	403.588688489405	714979.646594762	0	0	7930260.76771431	3470750.36009367
May-2043	11132880.0361982	1010576.33805752	847232.492871241	417759.470905883	995042.339943423	23408.1439323855	227863.590221636	376682.775923445	0	8666219.650174	2872194.0058276
Jun-2043	15574715.8990865	1227806.46896618	997708.009321895	425811.419901627	329233.015871578	158974.807392003	117905.39398041	1219327.03764829	0	8682011.58805823	2471442.8117696
Jul-2043	15031794.9878045	1155043.6278377	938108.17688951	290560.318915352	67994.3512248441	280055.082926901	28461.8727725281	2977995.32264152	0	5691104.0239447	1196365.9030602
Aug-2043	8142962.76438641	852132.518503627	521549.880474703	183967.93464478	44161.7705714617	264191.601477217	17120.8883326207	4841841.26584714	0	2736688.36825458	255599.559209054
Sep-2043	3280879.64061549	387731.479933286	174409.21581098	108088.725590193	35571.11734207	208942.756015068	13639.6317454205	2233802.24098757	0	961523.359303634	83217.8981557255
Oct-2044	132576.334636851	6781.65636406369	7859.25199421204	746.840947254259	6615.50957533265	0	2375.47582168332	146759.523087057	0	77068.0552631057	14647.6951524436
Nov-2044	386504.355863139	29648.2155249797	73935.1888703571	4308.37877710982	26557.2736112724	0	40520.5888312799	0	0	154928.144574356	26994.4713561208
Dec-2044	439577.910751047	39511.9205090231	176268.078732086	29606.9467275667	102664.591368467	0	46985.3748155867	0	0	176405.177356738	69193.3971972011
Jan-2044	584175.223666065	60845.1583957955	144652.086796716	32527.1985660362	124563.80482915	0	59418.1945535429	0	0	269232.667778574	110127.657525053
Feb-2044	368009.279942913	43452.1756435705	70042.2749280045	22459.9704938737	110611.401325794	0	30102.4976907633	0	0	173215.528445661	97183.1810322613
Mar-2044	829410.208077656	75048.1179112381	180293.56758517	61116.6399488032	283420.661605507	0	94006.6555400442	0	0	365153.331388912	305216.637015181
Apr-2044	2542593.36844375	121567.645609335	158994.185378893	69562.1349296469	142353.10064081	0	62469.6438820095	14675.9523087057	0	663924.573959286	316456.360846899
May-2044	6456055.97347931	137282.252206588	153195.063041736	42319.4024471396	73234.2382973662	75825.7535949793	34722.4500165653	3681218.03743367	0	1188500.24838382	395924.834745871
Jun-2044	8841183.20675413	363809.137565943	197527.026422425	32771.1904221188	42614.8702041926	68487.7774406264	18561.4832576802	3470862.72100889	0	1580560.22648925	437326.13367238
Jul-2044	4912593.29670196	463019.524719168	162006.083404361	88045.5406955177	33041.5538911558	291073.054122662	10857.4320835233	2098661.18014491	0	891019.749350837	106211.701755926
Aug-2044	1061346.55613868	93399.2423551666	27145.6304371834	4839.26070446585	26513.5631337658	244599.205145094	7197.38298215757	2113337.13245362	0	319307.049268435	71346.4501524861
Sep-2044	425061.645513058	36976.5733589695	10495.6108136272	2890.78041722002	21261.3600115533	117407.618469645	4670.89976695257	613944.004914187	0	171352.832355931	54145.6432816929
Oct-2045	243378.556442501	17500.2527559345	12023.7331196357	2189.9595126109	17718.2130727431	51365.8330804698	3411.59714226653	450062.537466974	0	119475.049925385	41458.0178339332
Nov-2045	350341.989845588	21945.0353308962	63562.9734246645	4411.02231082241	30397.686538467	14675.9523087057	26344.6615035665	31797.8966688623	0	195206.745293037	46487.6904405248
Dec-2045	159756.880120743	14057.7847525252	15172.6881780109	2395.03862131067	13926.5579036492	15165.1507189959	5557.24187378061	22013.9284630585	0	100716.003431999	30018.7661681962
Jan-2045	131533.326212597	11530.4550229791	35701.5270354838	3518.49037369707	21049.344867718	15165.1507189959	8578.0943573073	0	0	87874.7527573503	25495.1109651222
Feb-2045	271368.810019624	20771.071627396	91002.4299682568	11659.7613118616	47945.1850702399	13697.5554881253	68655.0042899982	0	0	183001.043395527	39818.3342347521
Mar-2045	1680939.63526803	131407.366835907	624277.223388561	131059.432315721	467270.805370002	15165.1507189959	177503.177407708	0	0	978578.686201497	368028.899013725
Apr-2045	2769075.46076404	91671.0343964411	90052.9491458231	31215.0034744738	101023.738307277	14675.9523087057	40380.1188287031	39135.8728232151	0	516126.644145356	210025.309120565
May-2045	13045911.6772627	737808.164600011	784866.256465438	302093.972832843	248571.276029529	15165.1507189959	107538.644790979	3248277.44432685	0	3616445.82780542	1156257.92146613
Jun-2045	7798086.17892183	396281.68213237	232574.244357166	91937.7793836561	58047.1813947167	271749.7169162	22046.4408985493	1555650.9447228	0	1351202.02956842	259119.776863459
Jul-2045	2143617.00369138	113758.881100505	33397.943768459	7367.92626300096	39418.3097237128	281044.486711713	13419.4052901483	1939671.6968006	0	388461.903150813	91261.7887508601
Aug-2045	661230.193087661	44867.0240551385	14370.6745576205	4045.22535941124	30321.2458041552	410682.065438613	8739.69541295834	1949455.6650064	0	198568.165664723	69097.1759182437
Sep-2045	353558.004838183	29694.0104828867	7380.2349729716	2724.11984810858	23948.360450464	293519.046174113	5306.63937680343	166327.459498664	0	135563.867239422	53420.2441023143
Oct-2046	274529.371621449	31686.0691326841	9314.69639555199	2826.3254452112	23275.0757276715	2445.99205145094	5884.13586410192	205463.332321879	0	156583.151061739	53765.4555864838
Nov-2046	196760.030604819	22433.8435382433	15457.1316760443	2261.91323160044	22516.8875737299	22013.9284630585	6270.32745004205	0	0	142161.710109388	41876.2986744897
Dec-2046	388614.270839056	31767.026241197	134584.450146823	12948.9830807001	72467.8834819494	0	50706.8206724112	0	0	258800.976137416	63337.0470653864
Jan-2046	263674.757990299	31819.2336675662	63718.0592557773	17488.0198897343	64990.5635896666	22013.9284630585	24311.3193769167	0	0	176834.575426097	64877.2358706148
Feb-2046	1190978.03011211	64596.2689531555	437293.435221027	107842.198472591	526027.04038828	22013.9284630585	251901.913616709	0	0	810328.791307869	327899.216315019
Mar-2046	2503036.51970426	222843.119177	314159.823710806	158492.251306113	474508.317046442	7337.97615435283	118058.816753363	0	0	1875821.28969523	690881.80602412
Apr-2046	4313664.43073697	234715.5170623	200643.114215893	69795.684811141	117025.171364899	0	45413.7842428224	1242563.96213708	0	1680270.49014716	465378.571801544
May-2046	9153970.33584965	332129.316981314	225642.01853619	88332.3500298743	71963.9725779916	75825.7535949793	34112.7664117209	2176932.92579134	0	2571653.56541044	701760.041319904
Jun-2046	7058520.50105415	279103.617065981	61595.9383259662	46737.9430775286	43608.4847613034	198125.356167526	17634.4864433225	3551580.45870677	0	981330.112253537	163339.44135445
Jul-2046	2152431.58764781	160728.399674923	27839.3905314218	9062.30790010958	33765.7493565003	212801.308476232	12169.7788626266	1871183.91935997	0	476951.761119307	86207.5085106202
Aug-2046	661837.534407635	51091.7693991454	13502.133717687	3779.96299557974	27005.6913409996	198125.356167526	9185.4047861089	1580110.86523731	0	237306.885846404	65328.8757372992
Sep-2046	285634.093541783	28762.0079796798	6845.81774728371	2446.27965125005	21854.4558498302	220139.284630585	6870.92692844623	949044.915962966	0	142568.878614288	50269.6106946965
Oct-2047	219766.303777181	24870.8286577544	5447.28797922678	1940.62923371854	17866.2576660711	4891.98410290189	3024.27034634302	156543.49129286	0	121184.514686519	44991.3980523691
Nov-2047	762031.842830323	63133.6830045279	261242.795685649	20494.2394187123	74211.5978218702	0	84245.2638023259	39135.8728232151	0	363169.750115391	88275.667821049
Dec-2047	1414514.77237524	113476.730041597	400690.597943633	119015.544325734	246816.234055507	0	96834.4562689192	0	0	611239.476184139	219575.740187514
Jan-2047	1106550.17854888	100769.040246696	164044.291765186	83108.6470393349	285218.724123382	0	63855.7744168859	0	0	509732.490730489	320200.799599034
Feb-2047	1120457.04153794	106968.952872317	127969.586466825	57752.9931954682	219365.315316285	0	62201.0835374504	0	0	623625.541907478	368701.995350378
Mar-2047	3169820.99832648	256955.215227653	272658.711935823	129817.622689701	364003.936173888	0	114260.213316268	0	0	2172230.98723195	973079.396308053
Apr-2047	4539908.35426607	425889.059456827	522884.933288404	221631.600574265	768380.414139154	0	130576.434719819	0	0	2934567.06389124	1245091.39575304
May-2047	6565914.61585828	290083.062203558	243998.564586419	73157.3058018332	120199.881499772	48919.8410290189	37776.3581511382	1389323.48522414	0	2655686.6795074	906738.749993629
Jun-2047	11266872.8536477	557244.211526645	302927.840836819	110000.029585413	55110.253713043	225031.268733487	18646.1126726264	3074612.00867384	0	3100191.97897759	805437.416146817
Jul-2047	7675227.38714519	736968.461518858	162975.217549632	127894.956196711	40999.9850713725	374236.783871994	12206.7686034428	1492055.15138508	0	2024800.1094615	125048.116234882
Aug-2047	2634323.2359879	294721.111831617	61162.17801652	39383.8350601874	38420.3402662347	244599.205145094	13232.6730341756	1220550.03367402	0	964328.556753986	91330.3172673136
Sep-2047	578795.460578551	45127.7896173548	17226.6353444883	4098.13005915384	28423.1135476161	7337.97615435283	9344.1922825339	753365.55184689	0	248350.44588231	69108.2099635562
Oct-2048	155170.919668014	13350.8694339751	13733.528983681	1816.39224458936	18358.9436920036	141052.208300338	6370.22592857931	211985.977792415	0	125336.851837903	31569.1767564215
Nov-2048	112026.030361294	9511.44736894268	11762.3526520118	1580.38763461108	15004.6966730568	7337.97615435283	5568.07856218515	69303.1081244434	0	102898.061328568	25575.197909086
Dec-2048	326322.215553297	24993.565081963	122652.694317097	12315.3809603366	41363.6747076996	0	39371.6233976218	64411.1240215416	0	214136.59440403	48450.5312971652
Jan-2048	306645.599707771	31055.6508196304	83722.3462863905	11392.6844062105	48614.1988916797	0	25350.2403928109	0	0	171032.761042852	49097.2299240826
Feb-2048	2400191.15267013	205171.40078211	652052.436226275	133861.30833902	118127.355871634	0	112825.804551646	0	0	1230263.23483422	252453.194256216
Mar-2048	2057031.05378984	75808.6988138083	104658.885370681	27720.2579095957	86717.123192325	0	32781.6177172679	0	0	444735.243102731	127328.974914129
Apr-2048	3581613.79320905	65641.5168074485	51785.8442858073	9662.18400835912	50116.5881403495	53485.692858394	23704.649950304	83979.0604331492	0	402769.027152999	102983.572325406
May-2048	5619849.33912031	109166.337734711	65446.5893466461	13796.8422215111	46796.1772293124	167110.176955128	51390.2268686977	1966577.60936656	0	683617.841997808	127606.308670327
Jun-2048	3671710.74216406	146142.588961537	119681.199002115	24979.1784157872	33399.8015330726	177742.089072102	15677.6739431455	2070939.93689513	0	596461.434949186	105030.861550573
Jul-2048	1348029.5172258	111395.054229542	71469.1409073277	23179.7262443119	26390.5828677576	255924.148343312	10633.6554465987	1313497.73162916	0	381352.176810223	67750.3112528211
Aug-2048	496656.27725242	38968.7054059641	24213.1995571249	3700.56435422076	23896.5379516179	292361.276603093	13464.3357921772	1896459.1705583	0	251016.918756212	55303.6520655704
Sep-2048	270943.56976466	20307.0056152254	10706.6783180942	2245.70876150725	16243.4888587472	262944.145530977	4760.54547256525	462292.497724228	0	129735.571147426	38618.4450101516
Oct-2049	155170.919668014	13350.8694339751	13733.528983681	1816.39224458936	18358.9436920036	141052.208300338	6370.22592857931	211985.977792415	0	125336.851837903	31569.1767564215
Nov-2049	112026.030361294	9511.44736894268	11762.3526520118	1580.38763461108	15004.6966730568	7337.97615435283	5568.07856218515	69303.1081244434	0	102898.061328568	25575.197909086
